Frequency - Fgen,Phase - Fgen,Phase - R,Phase - L,Phase - C
36399.6,0.0242713,-1.05068,0.710917,-1.84523
36499.6,0.0254051,-1.05055,0.712122,-1.84232
36499.7,0.0194057,-1.05621,0.70632,-1.84811
36499.6,0.0185284,-1.05703,0.705342,-1.84916
36599.7,0.020344,-1.05587,0.707573,-1.84523
36599.6,0.0180478,-1.05845,0.704727,-1.84777
36599.6,0.0284556,-1.04809,0.715099,-1.83735
36699.7,0.0167563,-1.05993,0.703945,-1.84703
36699.7,0.0185987,-1.05798,0.705582,-1.84496
36699.6,0.0187574,-1.05862,0.70584,-1.84543
36699.7,0.0238894,-1.05265,0.711029,-1.83977
36799.5,0.0228261,-1.05451,0.71001,-1.83905
36799.6,0.0287416,-1.04858,0.716195,-1.83288
36799.5,0.0219635,-1.05553,0.709147,-1.83993
36899.6,0.0259216,-1.05098,0.713531,-1.83345
36899.6,0.0233384,-1.05415,0.71077,-1.83644
36899.5,0.0246806,-1.05255,0.712112,-1.83483
36999.6,0.0276189,-1.0503,0.715335,-1.83015
36999.6,0.0261165,-1.05179,0.713776,-1.83153
36999.6,0.0204849,-1.05785,0.707934,-1.83734
36999.6,0.0189268,-1.05966,0.70664,-1.83884
37099.5,0.0267351,-1.05205,0.714429,-1.82917
37099.6,0.0193468,-1.05908,0.7072,-1.8366
37099.6,0.0264738,-1.05192,0.71431,-1.82928
37199.6,0.0184513,-1.06082,0.706232,-1.83534
37199.6,0.0265163,-1.05191,0.714292,-1.82713
37199.6,0.0265264,-1.05213,0.714508,-1.82694
37299.7,0.0251814,-1.05411,0.713601,-1.82627
37299.6,0.0251931,-1.05449,0.713352,-1.82663
37299.6,0.0245336,-1.0539,0.712589,-1.82727
37399.7,0.0256554,-1.05415,0.714207,-1.82383
37399.6,0.0197237,-1.0598,0.708052,-1.83002
37399.6,0.0222461,-1.05795,0.710366,-1.82781
37399.7,0.0242753,-1.05503,0.7128,-1.8254
37499.6,0.0200138,-1.06062,0.70772,-1.82862
37499.6,0.0231635,-1.05725,0.711218,-1.82495
37499.6,0.0294922,-1.05021,0.718029,-1.81807
37599.5,0.0286489,-1.05122,0.717255,-1.81715
37599.5,0.023531,-1.05654,0.712165,-1.82224
37599.6,0.0201303,-1.06003,0.709152,-1.8251
37699.5,0.0220087,-1.059,0.710879,-1.82153
37699.6,0.0303589,-1.05014,0.719518,-1.81315
37699.5,0.0267302,-1.05395,0.715699,-1.8168
37699.6,0.0277222,-1.05262,0.716928,-1.8158
37799.6,0.0245616,-1.0572,0.713703,-1.81699
37799.6,0.0223092,-1.05869,0.711436,-1.81931
37799.5,0.019832,-1.0614,0.708902,-1.8219
37899.6,0.0227766,-1.05853,0.712102,-1.81641
37899.6,0.0217866,-1.05898,0.711178,-1.81762
37899.6,0.0241108,-1.05681,0.713436,-1.81518
37999.6,0.0224991,-1.05881,0.712128,-1.81466
37999.6,0.0288342,-1.0533,0.718299,-1.80844
37999.6,0.0288442,-1.05319,0.718567,-1.80859
38099.6,0.0295283,-1.05318,0.719642,-1.80563
38099.6,0.0254507,-1.05639,0.715597,-1.80959
38099.7,0.022225,-1.05978,0.712467,-1.81246
38099.6,0.0238783,-1.05856,0.713811,-1.81118
38199.6,0.0280606,-1.05451,0.718233,-1.80485
38199.6,0.0269417,-1.05502,0.717056,-1.80623
38199.7,0.0193809,-1.06274,0.710092,-1.81341
38299.6,0.0193982,-1.06414,0.709617,-1.81168
38299.6,0.0248479,-1.0581,0.71506,-1.80654
38299.6,0.0226758,-1.06011,0.713058,-1.80814
38399.5,0.0228189,-1.0597,0.713412,-1.80579
38399.5,0.0207578,-1.06167,0.71148,-1.80787
38399.5,0.0284079,-1.05419,0.719255,-1.80013
38399.6,0.0258955,-1.05689,0.717029,-1.80251
38499.6,0.0239016,-1.05902,0.71542,-1.80241
38499.6,0.0197771,-1.0632,0.711358,-1.80646
38499.6,0.0273892,-1.05525,0.7188,-1.79878
38599.6,0.0249597,-1.05857,0.716641,-1.79916
38599.6,0.0300808,-1.05333,0.721468,-1.79429
38599.5,0.0288567,-1.05455,0.720155,-1.79556
38699.6,0.0280201,-1.05619,0.719827,-1.79402
38699.6,0.0237284,-1.06032,0.715638,-1.79817
38699.6,0.0286587,-1.05494,0.720573,-1.79358
38799.6,0.0299208,-1.05439,0.721961,-1.79006
38799.6,0.0296261,-1.05436,0.721665,-1.79033
38799.6,0.0300302,-1.05385,0.722054,-1.78968
38799.6,0.0189839,-1.06482,0.711409,-1.80038
38899.7,0.0298229,-1.05409,0.72248,-1.78744
38899.6,0.0292622,-1.05504,0.721906,-1.78835
38899.6,0.0216613,-1.06269,0.714332,-1.79589
38999.7,0.0284081,-1.05579,0.721096,-1.78672
38999.6,0.0283062,-1.0565,0.721168,-1.787
38999.7,0.0270317,-1.05727,0.719698,-1.78835
39099.7,0.0214859,-1.06283,0.714793,-1.79129
39099.7,0.0248082,-1.0595,0.718412,-1.78774
39099.7,0.0249585,-1.05974,0.718224,-1.78799
39099.6,0.0209123,-1.06499,0.713988,-1.79216
39199.5,0.0197329,-1.06518,0.713225,-1.79073
39199.5,0.0233583,-1.06187,0.716851,-1.78718
39199.5,0.025915,-1.05903,0.719475,-1.78465
39299.5,0.0276921,-1.0574,0.721579,-1.78041
39299.5,0.0210163,-1.06422,0.715078,-1.78713
39299.5,0.0252504,-1.06006,0.719115,-1.78319
39399.5,0.0228206,-1.0631,0.716954,-1.78357
39399.5,0.0198349,-1.06555,0.714193,-1.78592
39399.6,0.0254203,-1.05981,0.719787,-1.78059
39499.6,0.0296812,-1.05623,0.724213,-1.77435
39499.6,0.0209498,-1.06497,0.715613,-1.78257
39499.5,0.024767,-1.06082,0.71936,-1.77901
39499.6,0.0277199,-1.05829,0.722374,-1.77583
39599.6,0.0284966,-1.05777,0.723606,-1.77292
39599.6,0.0307677,-1.05561,0.725594,-1.77062
39599.6,0.0309294,-1.05504,0.726088,-1.77032
39699.6,0.0239929,-1.06217,0.719595,-1.7748
39699.6,0.0307017,-1.05559,0.726014,-1.76835
39699.6,0.0285299,-1.0579,0.723935,-1.7707
39799.7,0.0201195,-1.06559,0.716082,-1.77614
39799.7,0.0219019,-1.06367,0.717995,-1.77465
39799.7,0.032736,-1.05277,0.728856,-1.76384
39899.5,0.0194775,-1.06683,0.715809,-1.77494
39899.5,0.0230677,-1.0633,0.71944,-1.77118
39899.5,0.0263106,-1.05964,0.722636,-1.76793
39899.5,0.0294968,-1.05653,0.725909,-1.76461
39999.5,0.0305754,-1.0558,0.727488,-1.76085
39999.5,0.0230289,-1.06345,0.719879,-1.76848
39999.5,0.0257455,-1.0603,0.722609,-1.76609
40099.5,0.0257109,-1.06124,0.722916,-1.76361
40099.6,0.0222149,-1.06455,0.719487,-1.76737
40099.6,0.0311298,-1.05439,0.728548,-1.75796
40199.6,0.0296068,-1.0571,0.727485,-1.75751
40199.5,0.0315006,-1.0558,0.728996,-1.75569
40199.5,0.0216491,-1.06471,0.719265,-1.76561
40199.5,0.0248359,-1.06248,0.722189,-1.76259
40299.6,0.0260451,-1.06053,0.724423,-1.75865
40299.6,0.029989,-1.05709,0.7283,-1.75447
40299.5,0.0267787,-1.06022,0.724729,-1.75834
40399.6,0.0276039,-1.06001,0.726049,-1.75484
40399.6,0.0309398,-1.05616,0.7295,-1.75127
40399.6,0.0216097,-1.06484,0.720367,-1.7605
40499.6,0.0337261,-1.05335,0.732703,-1.74614
40499.6,0.029524,-1.0582,0.728604,-1.75015
40499.6,0.0230009,-1.06379,0.722164,-1.75663
40599.7,0.0237243,-1.06269,0.723208,-1.75325
40599.7,0.0221759,-1.06523,0.721765,-1.75508
40599.7,0.0224117,-1.06419,0.722065,-1.75451
40599.7,0.0232839,-1.06388,0.722857,-1.75391
40699.6,0.030917,-1.05688,0.731307,-1.74337
40699.5,0.0211862,-1.06632,0.721466,-1.75342
40699.5,0.0275383,-1.05957,0.727673,-1.74679
40799.6,0.0230969,-1.06479,0.723836,-1.74886
40799.5,0.0244957,-1.06332,0.725031,-1.74775
40799.5,0.0330035,-1.05529,0.733252,-1.73933
40899.5,0.0240288,-1.06336,0.725018,-1.74603
40899.6,0.0254186,-1.06191,0.726579,-1.74422
40899.5,0.0283015,-1.05948,0.72919,-1.74143
40999.5,0.0284272,-1.06009,0.729893,-1.73893
40999.5,0.0288584,-1.05956,0.730056,-1.73838
40999.4,0.024317,-1.06398,0.725527,-1.74368
40999.4,0.0227344,-1.06601,0.723657,-1.74501
41099.6,0.0223518,-1.06555,0.724499,-1.74233
41099.5,0.0282667,-1.05927,0.729894,-1.73658
41099.6,0.0336711,-1.05444,0.735646,-1.73108
41199.6,0.0271988,-1.06025,0.729685,-1.7348
41199.6,0.0270987,-1.06062,0.72947,-1.73502
41199.6,0.0255788,-1.062,0.728111,-1.7368
41299.6,0.0272556,-1.06112,0.730154,-1.73263
41299.6,0.0276048,-1.06073,0.730488,-1.73222
41299.6,0.0267534,-1.06097,0.729725,-1.73304
41299.6,0.0296379,-1.05827,0.732392,-1.73019
41399.7,0.0337916,-1.05457,0.737674,-1.72332
41399.7,0.0229649,-1.0647,0.726863,-1.73389
41399.6,0.0330797,-1.05506,0.736505,-1.72417
41499.5,0.0229939,-1.06439,0.727183,-1.73114
41499.4,0.0305033,-1.05667,0.734608,-1.72391
41499.5,0.0273753,-1.05957,0.731406,-1.72712
41599.4,0.0333251,-1.05563,0.737406,-1.71923
41599.4,0.0322232,-1.05617,0.73635,-1.72019
41599.4,0.03331,-1.05582,0.737765,-1.71903
41699.5,0.0230504,-1.06472,0.728094,-1.72628
41699.5,0.0250453,-1.06304,0.729921,-1.72468
41699.5,0.0268653,-1.0601,0.73225,-1.72217
41699.5,0.0249967,-1.06245,0.730121,-1.72463
41799.5,0.0298775,-1.05836,0.735686,-1.71683
41799.6,0.026461,-1.06133,0.732428,-1.72023
41799.6,0.0342082,-1.05369,0.740044,-1.71265
41899.6,0.0312187,-1.05641,0.737338,-1.71294
41899.6,0.0258221,-1.0626,0.732059,-1.71807
41899.6,0.0325164,-1.05543,0.738576,-1.71176
41999.6,0.0334978,-1.05481,0.740186,-1.70787
41999.6,0.0247565,-1.06346,0.73127,-1.7169
41999.6,0.0294369,-1.05885,0.736316,-1.71229
42099.6,0.0242668,-1.0641,0.731504,-1.71447
42099.6,0.0226082,-1.06608,0.729555,-1.71664
42099.6,0.0250203,-1.06358,0.73224,-1.71366
42099.6,0.0266941,-1.06194,0.733951,-1.71214
42199.6,0.027104,-1.06157,0.734738,-1.70959
42199.7,0.0232115,-1.06462,0.731238,-1.71304
42199.6,0.0252778,-1.06319,0.73299,-1.71104
42299.5,0.0314686,-1.05716,0.740208,-1.7016
42299.5,0.0221595,-1.06607,0.730897,-1.71116
42299.5,0.024104,-1.06431,0.732405,-1.70962
42399.5,0.0340813,-1.05443,0.74306,-1.69648
42399.5,0.0310345,-1.05691,0.740018,-1.69987
42399.5,0.0290395,-1.05998,0.737909,-1.70201
42399.5,0.0334034,-1.05433,0.742344,-1.69783
42499.6,0.0314282,-1.05584,0.741209,-1.69646
42499.6,0.0325418,-1.05569,0.742111,-1.69572
42499.5,0.0333419,-1.054,0.742841,-1.69488
42599.5,0.0285795,-1.06008,0.738414,-1.6968
42599.6,0.0331479,-1.0549,0.743271,-1.69227
42599.6,0.0311759,-1.05694,0.741358,-1.69456
42699.6,0.0258987,-1.06251,0.736627,-1.69718
42699.6,0.0230011,-1.06496,0.733852,-1.69966
42699.6,0.0321835,-1.05591,0.742647,-1.69096
42799.6,0.0313314,-1.05657,0.742375,-1.68884
42799.5,0.02963,-1.05891,0.74058,-1.69088
42799.6,0.0235108,-1.06496,0.734696,-1.69662
42799.6,0.0347732,-1.05372,0.745976,-1.68561
42899.6,0.0354026,-1.05355,0.747137,-1.68257
42899.6,0.0287085,-1.0596,0.740586,-1.68876
42899.6,0.0351202,-1.05285,0.74704,-1.68224
42999.4,0.023936,-1.06503,0.736309,-1.69071
42999.4,0.0280097,-1.0602,0.740348,-1.68647
42999.4,0.0290421,-1.05907,0.741296,-1.68568
43099.5,0.0251875,-1.06366,0.738383,-1.68661
43099.5,0.0299616,-1.05788,0.743289,-1.68197
43099.5,0.0278403,-1.06016,0.740851,-1.68471
43099.5,0.0333769,-1.05477,0.746513,-1.67846
43199.5,0.0329558,-1.05401,0.746618,-1.67588
43199.5,0.032621,-1.05514,0.746517,-1.67644
43199.5,0.0281939,-1.0598,0.741939,-1.68094
43299.5,0.0324666,-1.05687,0.746816,-1.67396
43299.5,0.0237984,-1.06377,0.73819,-1.68258
43299.6,0.0269653,-1.06076,0.74165,-1.67951
43399.5,0.030927,-1.05741,0.745746,-1.67271
43399.6,0.0298195,-1.05846,0.744845,-1.67352
43399.6,0.0250702,-1.06355,0.740052,-1.6788
43499.6,0.0367584,-1.05123,0.752294,-1.66444
43499.5,0.0245491,-1.06379,0.739945,-1.67655
43499.6,0.0255027,-1.06207,0.741084,-1.67524
43499.6,0.0335457,-1.05546,0.749049,-1.66759
43599.6,0.0288274,-1.0588,0.744883,-1.6693
43599.6,0.0265494,-1.06078,0.743181,-1.67168
43599.6,0.0254861,-1.06221,0.741539,-1.67252
43699.7,0.0271464,-1.06055,0.744322,-1.66798
43699.6,0.023921,-1.06446,0.740803,-1.67089
43699.6,0.028656,-1.05996,0.74547,-1.66665
43799.5,0.0338162,-1.05407,0.751417,-1.65857
43799.4,0.0345591,-1.05333,0.751806,-1.65805
43799.4,0.0289548,-1.05801,0.746156,-1.66374
43899.4,0.0356776,-1.05233,0.753691,-1.65404
43899.5,0.0320406,-1.05582,0.750437,-1.6572
43899.5,0.0334916,-1.05422,0.751641,-1.65605
43899.5,0.0324906,-1.05503,0.750685,-1.6569
43999.5,0.0325671,-1.0555,0.751537,-1.65439
43999.5,0.0316108,-1.05675,0.750438,-1.65561
43999.5,0.0350866,-1.05249,0.753893,-1.6519
44099.5,0.0357287,-1.05216,0.755305,-1.64805
44099.5,0.0348098,-1.05345,0.75401,-1.6492
44099.5,0.0340868,-1.05476,0.753564,-1.65024
44199.4,0.0345431,-1.05333,0.754173,-1.64705
44199.5,0.0260613,-1.06185,0.74639,-1.6549
44199.5,0.0253619,-1.06187,0.745537,-1.65591
44299.6,0.0249678,-1.06259,0.745842,-1.65308
44299.6,0.0322106,-1.05495,0.752928,-1.64573
44299.6,0.0269851,-1.0607,0.747733,-1.65126
44299.6,0.0305802,-1.0569,0.751181,-1.64763
44399.6,0.0323145,-1.05473,0.753634,-1.64329
44399.6,0.0298725,-1.05776,0.751159,-1.64576
44399.6,0.0273465,-1.05964,0.748702,-1.64797
44499.6,0.0344792,-1.05301,0.756422,-1.63742
44499.6,0.0368618,-1.05105,0.758828,-1.63534
44499.6,0.035844,-1.05172,0.757978,-1.63623
44599.5,0.0288084,-1.05845,0.751686,-1.64058
44599.5,0.0321144,-1.05521,0.754976,-1.63741
44599.4,0.03363,-1.05381,0.756345,-1.63586
44599.5,0.0357757,-1.05154,0.758722,-1.63394
44699.5,0.0314272,-1.05495,0.755022,-1.63471
44699.5,0.0242293,-1.06306,0.747676,-1.64229
44699.5,0.0322907,-1.05518,0.755645,-1.63434
44799.5,0.0348127,-1.05139,0.759073,-1.62878
44799.5,0.0288573,-1.05697,0.752888,-1.63513
44799.5,0.0266358,-1.06071,0.750709,-1.63716
44899.5,0.0259687,-1.06077,0.750728,-1.6345
44899.5,0.0349678,-1.05179,0.759775,-1.62557
44899.5,0.0328713,-1.05487,0.757758,-1.62751
44899.5,0.038903,-1.04801,0.763918,-1.62129
