Frequency - Fgen,Phase - Fgen,Phase - R,Phase - L,Phase - C
18999.7,-0.00182017,0.00134863,1.65095,-1.15188
18999.7,-0.00035225,0.00281733,1.65253,-1.15034
18999.6,0.0029186,0.00603675,1.65558,-1.14733
18999.7,0.0013899,0.00444628,1.65415,-1.1487
18999.7,-0.00114049,0.00212822,1.65173,-1.15105
18999.7,-0.000661903,0.00246993,1.65201,-1.15087
18999.7,-0.00209459,0.00116186,1.65071,-1.15216
18999.7,-0.000961756,0.00235296,1.65194,-1.15101
18999.7,-0.00206309,0.0014775,1.65111,-1.15177
18999.7,0.000230215,0.00343873,1.6531,-1.1498
18999.7,-0.00104882,0.00224963,1.65181,-1.15102
18999.7,0.00281778,0.00614215,1.65565,-1.14723
18999.7,-0.00250101,0.000667848,1.65046,-1.1525
18999.7,0.000811385,0.00415159,1.65387,-1.14904
18999.7,-0.00295643,0.000437889,1.64998,-1.15291
18999.7,0.00100793,0.0042879,1.65404,-1.14889
18999.7,-0.000579267,0.00279846,1.65228,-1.15058
18999.7,0.000786551,0.00391973,1.65369,-1.14927
18999.7,-0.000849624,0.00236611,1.652,-1.15082
18999.6,0.00151179,0.00469454,1.65413,-1.14876
18999.7,-0.00180246,0.00156511,1.65102,-1.15184
18999.7,0.00195298,0.00531022,1.65496,-1.148
18999.7,-0.00237241,0.000978739,1.65068,-1.15228
18999.7,0.000516349,0.00403731,1.65378,-1.14927
18999.6,0.00160814,0.00492739,1.6545,-1.14837
18999.7,-0.00090201,0.00270522,1.65228,-1.15061
