Frequency - Fgen,Phase - Fgen,Phase - R,Phase - L,Phase - C
19499.8,-0.0027312,-0.123493,1.5301,-1.26815
19499.8,-0.00289317,-0.123854,1.5299,-1.26843
19499.8,-0.000502711,-0.121456,1.5323,-1.26602
19499.8,-0.00268628,-0.123505,1.53016,-1.26821
19499.8,-0.0032965,-0.124257,1.52941,-1.2689
19499.8,-7.51E-05,-0.121092,1.53268,-1.26567
19499.8,-5.76E-05,-0.120816,1.53279,-1.26553
19499.8,-0.00341196,-0.124159,1.52946,-1.26892
19499.8,-0.00360819,-0.124624,1.52912,-1.26917
19499.8,0.000480322,-0.120515,1.53326,-1.26502
19499.8,-0.000580764,-0.121402,1.53229,-1.26604
19499.8,0.000306357,-0.120447,1.53316,-1.26513
19499.8,5.74E-06,-0.120716,1.533,-1.26536
19499.8,-0.00588714,-0.126848,1.52672,-1.27147
19499.8,-0.00505495,-0.125899,1.52777,-1.2705
19499.8,-0.00234074,-0.123194,1.53065,-1.26773
19499.8,-0.00101159,-0.122105,1.53166,-1.26669
19499.8,0.000284102,-0.120603,1.533,-1.26526
19499.8,-0.00508477,-0.125944,1.52779,-1.27053
19499.8,-0.00235907,-0.123202,1.53045,-1.26782
19499.7,-0.00358118,-0.124641,1.52899,-1.26931
19499.8,-0.00246414,-0.123165,1.53059,-1.26779
19499.8,0.00120661,-0.119598,1.53416,-1.2642
19499.8,-0.000269654,-0.121184,1.53258,-1.26572
19499.8,-0.00192867,-0.12289,1.53079,-1.26758
19499.8,-0.00480414,-0.125665,1.52809,-1.2702
19499.8,-0.00425758,-0.12517,1.52854,-1.26972
19499.8,-0.000438547,-0.121237,1.53234,-1.26595
19499.8,-0.00193667,-0.122627,1.53105,-1.26735
19499.8,-0.00185727,-0.122867,1.53085,-1.26745
19499.8,-0.00207534,-0.122805,1.53092,-1.26747
19499.8,-0.00382362,-0.124546,1.52912,-1.26926
19499.8,-1.19E-05,-0.120915,1.53276,-1.26557
19499.7,-0.00259883,-0.123492,1.53015,-1.26812
19499.8,-0.00573372,-0.126638,1.52719,-1.27122
19499.8,-0.00299012,-0.123696,1.52995,-1.26835
19499.8,-0.00277661,-0.123596,1.53009,-1.2682
19499.8,0.000357435,-0.120286,1.53336,-1.26496
19499.8,-0.00330231,-0.123981,1.52974,-1.26861
19499.7,-0.00471686,-0.125667,1.52815,-1.27026
19499.7,0.000624321,-0.120285,1.53355,-1.26484
19499.8,-0.00448027,-0.124978,1.52855,-1.26975
19499.8,-0.00249609,-0.123362,1.53039,-1.26793
19499.8,4.34E-05,-0.120705,1.53307,-1.2653
19499.8,-0.00131246,-0.121894,1.53176,-1.26656
19499.7,-0.00339106,-0.124208,1.52947,-1.2688
19499.8,0.00018189,-0.120518,1.53313,-1.26522
19499.8,0.000525041,-0.120042,1.53365,-1.26475
19499.8,0.00122006,-0.11927,1.53445,-1.26391
19499.8,-0.00324219,-0.123735,1.52991,-1.26846
19499.8,-0.00470499,-0.125303,1.52838,-1.26992
19499.8,-0.00198763,-0.122694,1.53104,-1.26728
19499.7,-0.00220623,-0.12305,1.53074,-1.26764
19499.8,-0.000585828,-0.121236,1.53237,-1.26597
19499.7,-0.00315468,-0.124039,1.52965,-1.26863
19499.8,-0.00118847,-0.122001,1.53162,-1.26669
19499.8,-0.000892371,-0.121564,1.53212,-1.26612
19499.8,0.000294065,-0.120393,1.53327,-1.26501
19499.7,0.000110686,-0.120578,1.53295,-1.26532
