Frequency - Fgen,Phase - Fgen,Phase - R,Phase - L,Phase - C
23899.8,0.00493203,-0.75587603,0.92789797,-1.81872203
23899.8,0.00396334,-0.75589934,0.92792266,-1.81884334
23999.8,0.00897891,-0.76345391,0.92077709,-1.82485891
23999.7,0.00356947,-0.76384247,0.92060853,-1.82485947
23999.7,0.00299223,-0.76360823,0.92080577,-1.82486223
23999.8,0.0072101,-0.7633961,0.9207389,-1.8247601
24099.7,0.00829148,-0.77147148,0.91334952,-1.83099148
24099.8,0.000582518,-0.770652518,0.914184482,-1.830352518
24099.8,0.00317853,-0.77111053,0.91380447,-1.83072853
24199.8,0.00341324,-0.77955424,0.90692376,-1.83617324
24199.8,0.00819269,-0.77907869,0.90679031,-1.83626269
24199.8,0.00724499,-0.77915799,0.90694101,-1.83621499
24299.8,0.00606797,-0.78645997,0.90002903,-1.84146797
24299.8,0.00430758,-0.78608458,0.90036142,-1.84131758
24299.8,0.00788937,-0.78588937,0.90044163,-1.84122937
24299.9,0.00808063,-0.78585263,0.90074237,-1.84092063
24399.8,0.00276197,-0.79309797,0.89425103,-1.84604197
24399.9,0.00624247,-0.79289847,0.89441453,-1.84597247
24399.8,0.00709675,-0.79312775,0.89409325,-1.84625675
24499.7,0.00253521,-0.79975321,0.88814579,-1.85084521
24499.7,0.00575595,-0.79953195,0.88823805,-1.85085595
24499.7,0.00805456,-0.79953856,0.88819544,-1.85071456
24599.7,0.00327035,-0.80593035,0.88244265,-1.85536035
24599.7,0.00815231,-0.80600631,0.88245069,-1.85535231
24599.7,0.0090702,-0.8058372,0.8824048,-1.8554202
24699.7,0.00255224,-0.81254224,0.87669376,-1.85994224
24699.8,0.00873347,-0.81241247,0.87684953,-1.85973347
24699.7,0.00585534,-0.81252734,0.87667466,-1.86002534
24699.8,0.00546227,-0.81225427,0.87694673,-1.85971227
24799.8,0.00732563,-0.81866963,0.87111037,-1.86422563
24799.8,0.00411914,-0.81874614,0.87117086,-1.86419914
24799.8,0.00487563,-0.81846963,0.87121337,-1.86425563
24899.7,0.00472339,-0.82511839,0.86558361,-1.86867339
24899.7,0.00324722,-0.82457122,0.86586978,-1.86854722
24899.7,0.00552662,-0.82470062,0.86595938,-1.86852662
24999.8,0.00664839,-0.83156239,0.86009561,-1.87262839
24999.8,0.0102041,-0.8314841,0.8599829,-1.8730041
24999.8,0.0122075,-0.8309945,0.8599405,-1.8730775
