Frequency - Fgen,Phase - Fgen,Phase - R,Phase - L,Phase - C
21099.8,-0.0028756,-0.437613,1.2267,-1.55293
21199.9,0.00157382,-0.448646,1.21638,-1.56187
21199.9,-0.000375246,-0.450503,1.21458,-1.56375
21199.8,0.00076665,-0.449427,1.21554,-1.56274
21299.9,-0.00305263,-0.468252,1.19727,-1.57969
21299.8,-0.002385,-0.467839,1.19773,-1.57925
21299.9,-0.00407592,-0.469175,1.19638,-1.58058
21399.7,0.00056544,-0.479138,1.18702,-1.58869
21399.7,-2.29E-05,-0.479718,1.18648,-1.5892
21399.7,-0.00220928,-0.482037,1.18407,-1.59164
21399.7,-0.00369924,-0.483602,1.18277,-1.59292
21499.7,0.00318723,-0.49094,1.17589,-1.59869
21499.8,0.000388097,-0.493551,1.1731,-1.60147
21499.8,-0.00380954,-0.497738,1.16919,-1.60549
21599.8,0.00278254,-0.50529,1.16226,-1.61144
21599.7,-0.00216039,-0.510426,1.157,-1.61661
21599.7,0.000348815,-0.507575,1.15973,-1.61376
21699.8,-0.00273569,-0.52834,1.14052,-1.63279
21699.8,-0.00111043,-0.52704,1.14188,-1.6313
21699.8,-4.74E-05,-0.525732,1.14316,-1.63016
21799.8,0.00136299,-0.537739,1.13162,-1.64021
21799.8,-0.00239238,-0.541654,1.12805,-1.64386
21799.8,0.000353106,-0.538543,1.13079,-1.64113
21799.8,-0.00145121,-0.540313,1.12901,-1.6428
21899.8,0.00323544,-0.548687,1.12127,-1.64927
21899.8,0.00310208,-0.548864,1.12117,-1.64938
21899.8,0.00293266,-0.548866,1.12096,-1.64953
21999.8,-0.00128712,-0.565801,1.10465,-1.66448
21999.8,-0.00160419,-0.566038,1.10451,-1.66465
21999.9,1.62E-05,-0.564345,1.10626,-1.66288
22099.6,0.00134064,-0.57511,1.09586,-1.67201
22099.7,-0.000962629,-0.577593,1.09367,-1.67428
22099.7,-0.00308843,-0.579499,1.09176,-1.67627
22099.7,-0.00125828,-0.577711,1.09347,-1.67454
22199.7,0.000756446,-0.58769,1.08404,-1.68271
22199.7,-0.00161402,-0.589789,1.08193,-1.68487
22199.7,-0.00165496,-0.590084,1.08179,-1.68503
22299.7,0.00186829,-0.598565,1.07396,-1.69175
22299.7,0.000686867,-0.59984,1.07267,-1.69287
22299.7,0.00511091,-0.595157,1.07743,-1.68827
22399.7,0.00079048,-0.610898,1.0622,-1.70256
22399.8,0.00535728,-0.606317,1.06687,-1.69781
22399.8,0.00371491,-0.607815,1.0652,-1.69943
22399.7,0.000715082,-0.611083,1.06214,-1.70261
22499.8,0.00418226,-0.618931,1.05482,-1.70892
22499.8,0.00333074,-0.619859,1.05426,-1.70959
22499.8,0.000533719,-0.622972,1.05112,-1.71263
22599.7,0.00200095,-0.634835,1.03999,-1.72242
22599.7,0.00246815,-0.634088,1.04067,-1.72175
22599.8,-0.000523201,-0.636788,1.03825,-1.72435
22699.8,0.00540347,-0.641,1.03413,-1.72697
22699.8,0.00258837,-0.644023,1.03152,-1.72981
22699.9,0.00401705,-0.642586,1.03278,-1.7284
22799.8,0.000431253,-0.656594,1.01949,-1.74045
22799.9,0.00417069,-0.652772,1.02345,-1.73659
22799.8,0.00628187,-0.650936,1.02528,-1.7347
22799.9,-0.000526398,-0.65732,1.01896,-1.74104
22899.7,0.00173923,-0.665487,1.01144,-1.74724
22899.7,0.00459002,-0.662241,1.01445,-1.74422
22899.7,0.000937291,-0.665953,1.01079,-1.74787
22999.8,0.00472819,-0.672131,1.00539,-1.75199
22999.7,0.000596182,-0.676128,1.00154,-1.75603
22999.8,0.00554884,-0.670984,1.00673,-1.75077
22999.7,-0.000509541,-0.677056,1.0003,-1.75722
23099.7,0.00480827,-0.681566,0.996824,-1.75969
23099.7,0.00412396,-0.682102,0.996113,-1.7603
23099.8,0.000712811,-0.685349,0.992784,-1.76366
23199.7,0.00461966,-0.69115,0.987592,-1.76767
23199.8,0.00129362,-0.69425,0.98457,-1.77072
23199.8,0.00598394,-0.689719,0.989321,-1.76611
23299.8,0.00618337,-0.699157,0.980591,-1.77369
23299.7,0.000641221,-0.704868,0.97486,-1.77941
23299.8,0.00725043,-0.698,0.98185,-1.77247
23299.8,0.00251175,-0.702482,0.977117,-1.77711
23399.9,0.00352354,-0.711183,0.969049,-1.78384
23399.7,6.48E-05,-0.715289,0.964994,-1.78784
23399.8,0.00324669,-0.711975,0.96859,-1.78437
23499.8,0.0043548,-0.71959,0.961578,-1.79006
23499.8,0.00699807,-0.71682,0.964344,-1.78723
23499.8,0.00697283,-0.716747,0.964227,-1.78744
23599.9,0.00201714,-0.7298,0.952033,-1.79832
23599.9,0.00300207,-0.7288,0.952894,-1.79748
23599.9,0.00360074,-0.728133,0.953476,-1.79685
23699.7,0.00230677,-0.737735,0.944565,-1.80448
23699.6,0.00169947,-0.738467,0.943791,-1.80532
23699.7,0.00698956,-0.732941,0.949411,-1.79977
23699.7,0.00608075,-0.734035,0.948313,-1.80078
23799.7,0.0036994,-0.744444,0.938575,-1.80928
23799.7,0.00582002,-0.742414,0.94077,-1.80717
23799.7,0.00528544,-0.742786,0.940543,-1.80751
23899.8,0.00278426,-0.752964,0.930906,-1.81585
23899.8,0.00493203,-0.750944,0.93283,-1.81379
23899.8,0.00396334,-0.751936,0.931886,-1.81488
23999.8,0.00897891,-0.754475,0.929756,-1.81588
23999.7,0.00356947,-0.760273,0.924178,-1.82129
23999.7,0.00299223,-0.760616,0.923798,-1.82187
23999.8,0.0072101,-0.756186,0.927949,-1.81755
24099.7,0.00829148,-0.76318,0.921641,-1.8227
24099.8,0.000582518,-0.77007,0.914767,-1.82977
24099.8,0.00317853,-0.767932,0.916983,-1.82755
24199.8,0.00341324,-0.776141,0.910337,-1.83276
24199.8,0.00819269,-0.770886,0.914983,-1.82807
24199.8,0.00724499,-0.771913,0.914186,-1.82897
24299.8,0.00606797,-0.780392,0.906097,-1.8354
24299.8,0.00430758,-0.781777,0.904669,-1.83701
24299.8,0.00788937,-0.778,0.908331,-1.83334
24299.9,0.00808063,-0.777772,0.908823,-1.83284
24399.8,0.00276197,-0.790336,0.897013,-1.84328
24399.9,0.00624247,-0.786656,0.900657,-1.83973
24399.8,0.00709675,-0.786031,0.90119,-1.83916
24499.7,0.00253521,-0.797218,0.890681,-1.84831
24499.7,0.00575595,-0.793776,0.893994,-1.8451
24499.7,0.00805456,-0.791484,0.89625,-1.84266
24599.7,0.00327035,-0.80266,0.885713,-1.85209
24599.7,0.00815231,-0.797854,0.890603,-1.8472
24599.7,0.0090702,-0.796767,0.891475,-1.84635
24699.7,0.00255224,-0.80999,0.879246,-1.85739
24699.8,0.00873347,-0.803679,0.885583,-1.851
24699.7,0.00585534,-0.806672,0.88253,-1.85417
24699.8,0.00546227,-0.806792,0.882409,-1.85425
24799.8,0.00732563,-0.811344,0.878436,-1.8569
24799.8,0.00411914,-0.814627,0.87529,-1.86008
24799.8,0.00487563,-0.813594,0.876089,-1.85938
24899.7,0.00472339,-0.820395,0.870307,-1.86395
24899.7,0.00324722,-0.821324,0.869117,-1.8653
24899.7,0.00552662,-0.819174,0.871486,-1.863
24999.8,0.00664839,-0.824914,0.866744,-1.86598
24999.8,0.0102041,-0.82128,0.870187,-1.8628
24999.8,0.0122075,-0.818787,0.872148,-1.86087
25099.9,0.00676619,-0.830148,0.861886,-1.86971
25099.9,0.00680257,-0.830095,0.862111,-1.86955
25099.9,0.00545548,-0.831215,0.860997,-1.87086
25099.9,0.00757933,-0.829534,0.862795,-1.86902
25199.7,0.0118491,-0.830689,0.861966,-1.86815
25199.7,0.00609002,-0.836498,0.856049,-1.87398
25199.6,0.00617199,-0.836377,0.856045,-1.87404
25299.7,0.00767715,-0.839965,0.852904,-1.87581
25299.6,0.00516521,-0.842843,0.850057,-1.87857
25299.7,0.00600131,-0.84195,0.851155,-1.87766
25399.7,0.00809016,-0.845369,0.848225,-1.87918
25399.7,0.0106071,-0.843018,0.850845,-1.87652
25399.7,0.0092815,-0.844349,0.849639,-1.87798
25399.7,0.0114592,-0.842079,0.851736,-1.87573
25499.7,0.0108756,-0.8476,0.846732,-1.87947
25499.8,0.00511368,-0.853573,0.841005,-1.88521
25499.8,0.0111669,-0.847432,0.847117,-1.8791
25599.8,0.00905475,-0.854411,0.840258,-1.88455
25599.7,0.00459947,-0.859216,0.835899,-1.88904
25599.8,0.0108816,-0.852669,0.84222,-1.88274
25699.8,0.00694593,-0.86211,0.833649,-1.88998
25699.7,0.0126527,-0.85643,0.839368,-1.88431
25699.8,0.00406131,-0.864758,0.830862,-1.89276
25799.8,0.0102929,-0.863924,0.832866,-1.88965
25799.8,0.00805472,-0.865993,0.830711,-1.89177
25799.8,0.0103004,-0.863509,0.832696,-1.88972
25799.8,0.00779753,-0.866133,0.830159,-1.89225
25899.8,0.00471779,-0.874307,0.82279,-1.89794
25899.8,0.0063283,-0.872566,0.824412,-1.89629
25899.7,0.0109619,-0.868373,0.828832,-1.8919
25999.7,0.00872726,-0.87483,0.823032,-1.89647
25999.7,0.0107609,-0.872865,0.824982,-1.89448
25999.6,0.00632309,-0.87722,0.820402,-1.89903
26099.7,0.00717078,-0.880803,0.817497,-1.90054
26099.7,0.00952837,-0.878646,0.819816,-1.89827
26099.7,0.0118603,-0.876235,0.822262,-1.89572
26199.7,0.00903628,-0.883574,0.815458,-1.90126
26199.7,0.0102435,-0.882278,0.817027,-1.89984
26199.7,0.00873987,-0.883724,0.815322,-1.90143
26199.7,0.0111071,-0.881531,0.817564,-1.89929
26299.7,0.00644395,-0.890473,0.809166,-1.90623
26299.7,0.0108772,-0.886003,0.813653,-1.9019
26299.7,0.00955807,-0.887407,0.812176,-1.90343
26399.8,0.0099278,-0.891315,0.808993,-1.90502
26399.7,0.00646453,-0.894833,0.805434,-1.90855
26399.7,0.00636548,-0.894508,0.805438,-1.90856
26499.7,0.0112428,-0.894244,0.806722,-1.90605
26499.8,0.0128043,-0.892401,0.808433,-1.90424
26499.8,0.00589805,-0.89952,0.801446,-1.91133
26499.7,0.0128675,-0.892498,0.808167,-1.90457
26599.7,0.0129496,-0.896593,0.805142,-1.90645
26599.8,0.0129826,-0.896544,0.805115,-1.90635
26599.7,0.0115066,-0.898211,0.803609,-1.90799
26699.8,0.0114071,-0.902337,0.799843,-1.90991
26699.8,0.00578765,-0.907656,0.794458,-1.91543
26699.8,0.0134741,-0.900072,0.802486,-1.90755
26799.6,0.0139131,-0.903685,0.799125,-1.90914
26799.6,0.0143336,-0.903025,0.799832,-1.90873
26799.7,0.0111106,-0.906511,0.79667,-1.91194
26899.6,0.010987,-0.910417,0.793078,-1.91393
26899.7,0.00796053,-0.912868,0.790646,-1.91657
26899.7,0.011527,-0.909628,0.793987,-1.91315
26899.6,0.00764663,-0.91365,0.789953,-1.91723
26999.7,0.0120099,-0.912882,0.791323,-1.91446
26999.7,0.00857647,-0.916487,0.787841,-1.91804
26999.7,0.0133064,-0.911809,0.792686,-1.91315
27099.7,0.012442,-0.916519,0.78852,-1.91581
27099.7,0.0117588,-0.916874,0.788262,-1.91621
27099.7,0.0122351,-0.91651,0.788405,-1.91604
27199.7,0.0145628,-0.917929,0.787909,-1.91505
27199.7,0.00991198,-0.921998,0.783332,-1.91965
27199.7,0.0153885,-0.917031,0.788723,-1.91439
27299.7,0.0131772,-0.922585,0.783868,-1.91788
27299.7,0.0144738,-0.921105,0.785111,-1.91663
27299.7,0.00901737,-0.926586,0.779553,-1.92229
27299.7,0.0102732,-0.925333,0.780693,-1.92091
27399.7,0.011332,-0.927687,0.778816,-1.92139
27399.8,0.00852409,-0.930707,0.776089,-1.92413
27399.8,0.0107979,-0.928534,0.778768,-1.9216
27499.8,0.0146229,-0.927879,0.779562,-1.91923
27499.8,0.0115283,-0.931021,0.776644,-1.92247
27499.8,0.00991545,-0.932322,0.775133,-1.92405
27599.7,0.0068041,-0.938698,0.769252,-1.92805
27599.6,0.00917486,-0.936387,0.771742,-1.92564
27599.7,0.00757457,-0.93834,0.770054,-1.92731
27599.7,0.0124014,-0.933071,0.774935,-1.92233
27699.7,0.0110572,-0.937615,0.770902,-1.92484
27699.7,0.0111668,-0.937934,0.771008,-1.92472
27699.7,0.0113723,-0.937215,0.771351,-1.92448
27799.6,0.0111107,-0.94112,0.768187,-1.92616
27799.7,0.0126568,-0.939642,0.76999,-1.92452
27799.7,0.0112035,-0.941075,0.768506,-1.92595
27899.7,0.00812797,-0.946847,0.763271,-1.9298
27899.7,0.00784907,-0.947218,0.762742,-1.93031
27899.7,0.00988317,-0.945185,0.764892,-1.92822
27999.8,0.0109773,-0.946614,0.763812,-1.92796
27999.7,0.00959329,-0.948258,0.762242,-1.92943
27999.7,0.0136541,-0.944229,0.766385,-1.92537
27999.8,0.0087513,-0.949126,0.761613,-1.93017
28099.8,0.0114653,-0.949427,0.761744,-1.92848
28099.8,0.00865322,-0.951746,0.759117,-1.9311
28099.8,0.0170593,-0.943826,0.767467,-1.92287
28199.8,0.0121528,-0.951601,0.76033,-1.92845
28199.8,0.00937842,-0.954679,0.757188,-1.93171
28199.8,0.0171006,-0.946893,0.765435,-1.92346
28299.6,0.0177298,-0.948809,0.763756,-1.92361
28299.6,0.0149846,-0.951714,0.760747,-1.9267
28299.6,0.0171195,-0.949321,0.763242,-1.92426
28299.6,0.016388,-0.94971,0.762759,-1.92477
28399.7,0.0110125,-0.958079,0.755027,-1.93086
28399.6,0.0131862,-0.956051,0.756897,-1.92886
28399.6,0.0123878,-0.957219,0.756037,-1.9299
28499.6,0.00970329,-0.962546,0.751313,-1.9329
28499.6,0.00854638,-0.963729,0.750065,-1.93414
28499.6,0.0155509,-0.95664,0.757261,-1.92725
28599.7,0.0162579,-0.957993,0.756342,-1.92659
28599.7,0.00880561,-0.965751,0.748513,-1.93445
28599.8,0.00869191,-0.965588,0.748766,-1.93426
28599.7,0.012309,-0.962258,0.751996,-1.93095
28699.7,0.0176249,-0.959634,0.755601,-1.92595
28699.7,0.0160847,-0.96106,0.753906,-1.92746
28699.7,0.0142532,-0.96298,0.752098,-1.92938
28799.8,0.0136832,-0.965616,0.749874,-1.93024
28799.7,0.0111836,-0.968147,0.747268,-1.93286
28799.8,0.0134929,-0.966003,0.749767,-1.93042
28799.7,0.01608,-0.963625,0.751901,-1.92814
28899.8,0.0138052,-0.968066,0.747964,-1.93063
28899.8,0.0148863,-0.967447,0.74901,-1.92965
28899.8,0.0103825,-0.971636,0.744554,-1.93406
28999.7,0.012758,-0.971646,0.745049,-1.93211
28999.7,0.0128012,-0.972075,0.74506,-1.93206
28999.8,0.0142973,-0.970468,0.746538,-1.93062
29099.6,0.00992437,-0.977367,0.740254,-1.93516
29099.6,0.0121877,-0.97482,0.742697,-1.93302
29099.6,0.0127971,-0.97438,0.743175,-1.93239
29199.7,0.017428,-0.971693,0.746436,-1.92772
29199.7,0.0115387,-0.977472,0.740483,-1.93356
29199.6,0.0130332,-0.976303,0.741819,-1.93233
29199.6,0.0165739,-0.972998,0.745192,-1.92892
29299.7,0.0177548,-0.973408,0.744809,-1.92769
29299.7,0.0173602,-0.97399,0.744628,-1.92786
29299.6,0.0134574,-0.977963,0.740628,-1.93192
29399.7,0.0127148,-0.981181,0.738354,-1.9327
29399.7,0.0107374,-0.983071,0.736324,-1.93477
29399.7,0.013264,-0.980617,0.738889,-1.93232
29499.7,0.0108255,-0.985064,0.734972,-1.93465
29499.7,0.0171639,-0.978913,0.741173,-1.92847
29499.7,0.0123751,-0.983294,0.736701,-1.93315
29599.7,0.0169486,-0.98121,0.739551,-1.92847
29599.7,0.0185323,-0.979532,0.741208,-1.92695
29599.8,0.00997458,-0.988379,0.732663,-1.93552
29599.7,0.0104134,-0.98762,0.73294,-1.93529
29699.7,0.0154244,-0.985562,0.736466,-1.93028
29699.7,0.0102975,-0.98971,0.73127,-1.93546
29699.7,0.0158724,-0.984362,0.73683,-1.92993
29799.8,0.0147945,-0.987574,0.734618,-1.93047
29799.8,0.0164265,-0.985462,0.736121,-1.92917
29799.8,0.0132761,-0.989239,0.732727,-1.93231
29899.6,0.0138926,-0.990204,0.732059,-1.93141
29899.6,0.0131131,-0.9912,0.731211,-1.93236
29899.6,0.0182573,-0.98639,0.736497,-1.92709
29899.6,0.0165052,-0.988123,0.7347,-1.92901
29999.7,0.0150638,-0.991095,0.73217,-1.92991
29999.7,0.0122071,-0.993669,0.729451,-1.93267
29999.6,0.0128095,-0.9939,0.729635,-1.93254
30099.6,0.010403,-0.997776,0.725889,-1.93466
30099.6,0.0158436,-0.992893,0.731455,-1.92918
30099.7,0.0142125,-0.994261,0.729918,-1.93056
30199.7,0.0120528,-0.997919,0.726606,-1.9325
30199.7,0.0165693,-0.993197,0.731047,-1.92806
30199.7,0.0161036,-0.994311,0.730499,-1.92848
30199.7,0.0109521,-0.998769,0.725431,-1.93361
30299.7,0.0146697,-0.997511,0.727715,-1.92975
30299.6,0.0147502,-0.997491,0.727616,-1.92984
30299.6,0.0201431,-0.992377,0.733053,-1.92439
30399.7,0.0120725,-1.0014,0.723948,-1.93189
30399.7,0.0156372,-0.997701,0.72782,-1.92832
30399.7,0.0161513,-0.997544,0.728049,-1.92796
30499.7,0.0199047,-0.995619,0.730494,-1.92377
30499.7,0.0181886,-0.997751,0.728822,-1.92554
30499.7,0.0174389,-0.998184,0.728178,-1.92625
30499.8,0.0161092,-0.999334,0.727021,-1.92745
30599.6,0.0151265,-1.00226,0.724691,-1.92797
30599.6,0.0137938,-1.00379,0.723335,-1.9294
30599.6,0.0164479,-1.00055,0.726186,-1.92648
30699.6,0.0189035,-1.00062,0.727457,-1.9238
30699.6,0.0178962,-1.00124,0.726583,-1.92479
30699.6,0.0168913,-1.00245,0.725735,-1.92565
30799.6,0.0107894,-1.00963,0.718253,-1.93145
30799.6,0.0159624,-1.00463,0.723455,-1.92627
30799.7,0.0152767,-1.00534,0.723073,-1.92683
30899.7,0.0143339,-1.0074,0.721045,-1.92715
30899.6,0.0206248,-1.00164,0.727112,-1.92105
30899.6,0.017149,-1.00487,0.7238,-1.9246
30899.7,0.0173335,-1.00474,0.724164,-1.92416
30999.6,0.018349,-1.00588,0.723842,-1.9227
30999.6,0.0169059,-1.00708,0.722107,-1.92442
30999.6,0.0197309,-1.00411,0.725324,-1.92147
31099.7,0.0132083,-1.01224,0.717777,-1.92733
31099.7,0.0136359,-1.0119,0.718311,-1.92686
31099.7,0.0189264,-1.00675,0.723605,-1.92157
31199.6,0.0133008,-1.01324,0.716682,-1.9268
31199.7,0.013935,-1.01292,0.717431,-1.92602
31199.6,0.0163841,-1.01069,0.719607,-1.92366
31299.8,0.0173356,-1.01044,0.72057,-1.92129
31299.8,0.0146329,-1.01299,0.717864,-1.924
31299.8,0.019083,-1.00911,0.722155,-1.91967
31299.7,0.0143835,-1.01422,0.717314,-1.92475
31399.6,0.0171616,-1.01259,0.719079,-1.92127
31399.6,0.0133332,-1.01706,0.715039,-1.92543
31399.6,0.0163259,-1.01324,0.718365,-1.92213
31499.7,0.0128209,-1.01847,0.714199,-1.92474
31499.6,0.0138083,-1.01784,0.714968,-1.92403
31499.6,0.0197828,-1.01119,0.721029,-1.91779
31599.6,0.0151311,-1.01778,0.715082,-1.92221
31599.6,0.0193172,-1.01354,0.71921,-1.91804
31599.6,0.0186398,-1.01466,0.718728,-1.91839
31599.6,0.015696,-1.01731,0.715652,-1.92158
31699.7,0.0189819,-1.01515,0.718625,-1.91713
31699.7,0.017873,-1.01634,0.717575,-1.91801
31699.7,0.0198103,-1.01431,0.719198,-1.91636
31799.7,0.0158349,-1.01939,0.71476,-1.91932
31799.6,0.0125724,-1.02324,0.711151,-1.92277
31799.6,0.0148008,-1.02106,0.713387,-1.92051
31899.7,0.0182692,-1.01851,0.716319,-1.916
31899.7,0.0157974,-1.02112,0.713657,-1.91874
31899.7,0.0158766,-1.02113,0.713957,-1.91848
31999.8,0.0148825,-1.02313,0.712388,-1.91844
31999.7,0.0219004,-1.01639,0.719139,-1.91161
31999.7,0.0225058,-1.01512,0.719773,-1.91086
31999.7,0.0185188,-1.01967,0.715838,-1.91503
32099.7,0.0143376,-1.02477,0.710949,-1.91818
32099.7,0.0132526,-1.02609,0.70976,-1.91942
32099.7,0.0133436,-1.02593,0.71005,-1.91911
32199.6,0.0204321,-1.02028,0.71681,-1.91086
32199.5,0.0160307,-1.02474,0.711992,-1.91563
32199.6,0.0158634,-1.02495,0.711892,-1.91569
32299.6,0.0136656,-1.02824,0.709195,-1.917
32299.6,0.0131526,-1.02863,0.708369,-1.91766
32299.6,0.0221889,-1.01966,0.717686,-1.9084
32299.6,0.0203497,-1.0213,0.71578,-1.9103
32399.6,0.0138536,-1.0288,0.708906,-1.91563
32399.7,0.0136978,-1.02966,0.708705,-1.91554
32399.6,0.0140049,-1.02952,0.708545,-1.91579
32499.7,0.014479,-1.02987,0.70887,-1.91406
32499.6,0.0187277,-1.02596,0.712939,-1.90983
32499.6,0.0189259,-1.02455,0.713062,-1.90975
32599.7,0.0157734,-1.02981,0.709678,-1.91152
32599.6,0.0189475,-1.02664,0.712366,-1.90845
32599.7,0.0141399,-1.0314,0.707831,-1.91335
32699.7,0.0165257,-1.03014,0.709732,-1.90979
32699.7,0.0215021,-1.02476,0.714992,-1.90464
32699.7,0.0191206,-1.02751,0.712348,-1.90713
32699.7,0.0142542,-1.03234,0.707417,-1.91215
32799.7,0.0194674,-1.02803,0.712171,-1.90559
32799.8,0.0153994,-1.03216,0.708237,-1.90962
32799.7,0.0133171,-1.03479,0.705796,-1.91201
32899.8,0.0198646,-1.02888,0.712224,-1.90396
32899.7,0.0141894,-1.03466,0.706382,-1.90983
32899.7,0.0123292,-1.03593,0.7046,-1.91169
32999.6,0.0175281,-1.03264,0.709298,-1.90528
32999.6,0.0218882,-1.02794,0.713526,-1.90093
32999.6,0.0125693,-1.03751,0.70424,-1.91055
33099.6,0.0223012,-1.02843,0.713662,-1.89927
33099.6,0.0174089,-1.03318,0.708635,-1.90432
33099.6,0.0230309,-1.0278,0.714493,-1.89847
33099.6,0.0197234,-1.03139,0.711155,-1.90187
33199.6,0.0165785,-1.03546,0.707301,-1.90408
33199.6,0.0244438,-1.02758,0.715405,-1.89591
33199.6,0.0196594,-1.03254,0.710612,-1.90079
33299.7,0.0202188,-1.03208,0.711078,-1.89845
33299.7,0.0192583,-1.03381,0.709805,-1.89977
33299.7,0.0140785,-1.03889,0.704716,-1.90481
33399.7,0.0222617,-1.03162,0.712495,-1.89541
33399.7,0.0170859,-1.03721,0.707199,-1.9008
33399.6,0.0130984,-1.04097,0.703185,-1.90479
33399.6,0.0156214,-1.03866,0.705574,-1.90241
33499.7,0.014502,-1.04044,0.704389,-1.90195
33499.7,0.0196147,-1.03557,0.709282,-1.8969
33499.7,0.014869,-1.04014,0.704573,-1.90165
33599.7,0.0184198,-1.03747,0.707843,-1.89656
33599.7,0.0129049,-1.0434,0.702201,-1.90245
33599.7,0.0203406,-1.03563,0.709659,-1.89496
33699.5,0.0193856,-1.03715,0.708334,-1.89442
33699.5,0.0216399,-1.03516,0.710841,-1.89233
33699.6,0.0192703,-1.03706,0.708377,-1.89459
33799.5,0.0243995,-1.03322,0.713268,-1.888
33799.6,0.0219375,-1.03534,0.710815,-1.89053
33799.6,0.0211893,-1.03662,0.709866,-1.89156
33799.6,0.0233218,-1.0338,0.712144,-1.88906
33899.6,0.0218731,-1.03694,0.71038,-1.8894
33899.6,0.0230325,-1.03535,0.711686,-1.88808
33899.6,0.0237175,-1.03448,0.712452,-1.8874
33999.6,0.0206566,-1.03844,0.70897,-1.88895
33999.6,0.0184054,-1.04087,0.706579,-1.89143
33999.6,0.021889,-1.03766,0.710169,-1.88754
34099.7,0.0216189,-1.03838,0.709586,-1.88659
34099.7,0.0149151,-1.04562,0.702963,-1.89312
34099.6,0.0239387,-1.03612,0.711937,-1.88443
34099.6,0.016181,-1.04437,0.703853,-1.89242
34199.6,0.0186185,-1.04299,0.706201,-1.88795
34199.6,0.0190072,-1.0423,0.706966,-1.88788
34199.7,0.0222263,-1.03903,0.710391,-1.88433
34299.7,0.0217675,-1.0399,0.709517,-1.88317
34299.7,0.0203918,-1.04147,0.707983,-1.88492
34299.8,0.0172434,-1.04422,0.705165,-1.88776
34399.7,0.0238985,-1.03858,0.711425,-1.87973
34399.7,0.0226031,-1.04028,0.709991,-1.88118
34399.7,0.0154022,-1.04742,0.702725,-1.88805
34499.5,0.0230814,-1.03985,0.710304,-1.87931
34499.6,0.0172372,-1.046,0.704569,-1.885
34499.5,0.0184831,-1.04505,0.70566,-1.88384
34499.5,0.02483,-1.03894,0.711901,-1.87757
34599.6,0.0148904,-1.04961,0.70199,-1.88564
34599.6,0.0181229,-1.04567,0.705209,-1.88236
34599.6,0.0217392,-1.04309,0.708764,-1.87906
34699.6,0.0205063,-1.04447,0.707242,-1.87866
34699.6,0.0147707,-1.05071,0.701505,-1.88438
34699.6,0.0156359,-1.04937,0.702511,-1.88349
34799.6,0.0142794,-1.05157,0.700925,-1.88332
34799.6,0.0224094,-1.04284,0.709374,-1.87489
34799.6,0.0227653,-1.04302,0.709549,-1.87469
34889.1,-0.172173,-1.24149,0.513272,-2.07416
34899.6,0.0235682,-1.04236,0.710459,-1.87204
34899.6,0.0251583,-1.04077,0.711753,-1.87096
34899.7,0.0173115,-1.04904,0.703963,-1.87866
34999.7,0.0266928,-1.04008,0.713642,-1.86731
34999.7,0.0186461,-1.04831,0.70525,-1.87559
34999.7,0.0165426,-1.05022,0.703151,-1.87789
