Frequency - Fgen,Phase - Fgen,Phase - R,Phase - L,Phase - C
33599.7,0.0203406,-1.0559706,0.6893184,-1.9153006
33699.5,0.0193856,-1.0565356,0.6889484,-1.9138056
33699.5,0.0216399,-1.0567999,0.6892011,-1.9139699
33699.6,0.0192703,-1.0563303,0.6891067,-1.9138603
33799.5,0.0243995,-1.0576195,0.6888685,-1.9123995
33799.6,0.0219375,-1.0572775,0.6888775,-1.9124675
33799.6,0.0211893,-1.0578093,0.6886767,-1.9127493
33799.6,0.0233218,-1.0571218,0.6888222,-1.9123818
33899.6,0.0218731,-1.0588131,0.6885069,-1.9112731
33899.6,0.0230325,-1.0583825,0.6886535,-1.9111125
33899.6,0.0237175,-1.0581975,0.6887345,-1.9111175
33999.6,0.0206566,-1.0590966,0.6883134,-1.9096066
33999.6,0.0184054,-1.0592754,0.6881736,-1.9098354
33999.6,0.021889,-1.059549,0.68828,-1.909429
34099.7,0.0216189,-1.0599989,0.6879671,-1.9082089
34099.7,0.0149151,-1.0605351,0.6880479,-1.9080351
34099.6,0.0239387,-1.0600587,0.6879983,-1.9083687
34099.6,0.016181,-1.060551,0.687672,-1.908601
34199.6,0.0186185,-1.0616085,0.6875825,-1.9065685
34199.6,0.0190072,-1.0613072,0.6879588,-1.9068872
34199.7,0.0222263,-1.0612563,0.6881647,-1.9065563
34299.7,0.0217675,-1.0616675,0.6877495,-1.9049375
34299.7,0.0203918,-1.0618618,0.6875912,-1.9053118
34299.8,0.0172434,-1.0614634,0.6879216,-1.9050034
34399.7,0.0238985,-1.0624785,0.6875265,-1.9036285
34399.7,0.0226031,-1.0628831,0.6873879,-1.9037831
34399.7,0.0154022,-1.0628222,0.6873228,-1.9034522
34499.5,0.0230814,-1.0629314,0.6872226,-1.9023914
34499.6,0.0172372,-1.0632372,0.6873318,-1.9022372
34499.5,0.0184831,-1.0635331,0.6871769,-1.9023231
34499.5,0.02483,-1.06377,0.687071,-1.9024
34599.6,0.0148904,-1.0645004,0.6870996,-1.9005304
34599.6,0.0181229,-1.0637929,0.6870861,-1.9004829
34599.6,0.0217392,-1.0648292,0.6870248,-1.9007992
34699.6,0.0205063,-1.0649763,0.6867357,-1.8991663
34699.6,0.0147707,-1.0654807,0.6867343,-1.8991507
34699.6,0.0156359,-1.0650059,0.6868751,-1.8991259
34799.6,0.0142794,-1.0658494,0.6866456,-1.8975994
34799.6,0.0224094,-1.0652494,0.6869646,-1.8972994
34799.6,0.0227653,-1.0657853,0.6867837,-1.8974553
34889.1,-0.172173,-1.069317,0.685445,-1.901987
34899.6,0.0235682,-1.0659282,0.6868908,-1.8956082
34899.6,0.0251583,-1.0659283,0.6865947,-1.8961183
34899.7,0.0173115,-1.0663515,0.6866515,-1.8959715
34999.7,0.0266928,-1.0667728,0.6869492,-1.8940028
34999.7,0.0186461,-1.0669561,0.6866039,-1.8942361
34999.7,0.0165426,-1.0667626,0.6866084,-1.8944326
35099.7,0.022898,-1.067548,0.68678,-1.892528
35099.7,0.0175754,-1.0685454,0.6867106,-1.8926554
35099.7,0.0242656,-1.0681356,0.6866584,-1.8927456
35199.8,0.0196477,-1.0680277,0.6867083,-1.8906377
35199.7,0.0216367,-1.0681367,0.6864743,-1.8910167
35199.8,0.0260036,-1.0677536,0.6865434,-1.8906636
35199.7,0.0248605,-1.0685305,0.6864335,-1.8909705
35299.6,0.0178723,-1.0688723,0.6865637,-1.8889823
35299.6,0.0186645,-1.0688045,0.6867495,-1.8890845
35299.6,0.0171671,-1.0690371,0.6865469,-1.8890471
35399.6,0.0257589,-1.0695089,0.6865071,-1.8876089
35399.5,0.0268829,-1.0700129,0.6861741,-1.8877829
35399.6,0.0161154,-1.0689854,0.6863616,-1.8873754
35499.6,0.0161829,-1.0698629,0.6865141,-1.8858029
35499.6,0.019352,-1.069722,0.68639,-1.885742
35499.6,0.0256696,-1.0707996,0.6864094,-1.8858196
35599.6,0.0231435,-1.0705335,0.6865195,-1.8837235
35599.6,0.0189958,-1.0704758,0.6864312,-1.8839858
35599.6,0.0212094,-1.0707494,0.6864896,-1.8840694
35599.6,0.025284,-1.070394,0.686325,-1.883994
35699.6,0.0207836,-1.0721836,0.6862584,-1.8825536
35699.6,0.021012,-1.071752,0.686179,-1.882212
35699.6,0.0163061,-1.0713461,0.6860749,-1.8824361
35799.7,0.0245623,-1.0717123,0.6861627,-1.8808523
35799.6,0.0216792,-1.0713192,0.6864208,-1.8807192
35799.7,0.020654,-1.071914,0.686709,-1.880184
35899.8,0.0211279,-1.0719879,0.6865441,-1.8784779
35899.7,0.0222386,-1.0729886,0.6865564,-1.8786486
35899.7,0.019859,-1.072929,0.68682,-1.878659
35999.8,0.0212296,-1.0726396,0.6867434,-1.8767096
35999.7,0.0203466,-1.0728366,0.6864814,-1.8768666
35999.7,0.0246615,-1.0733115,0.6864105,-1.8770415
35999.7,0.0236168,-1.0739068,0.6865822,-1.8768768
36099.5,0.022811,-1.073871,0.68634,-1.875231
36099.5,0.0188364,-1.0738564,0.6864076,-1.8750564
36099.5,0.0235327,-1.0737427,0.6864913,-1.8750027
36199.6,0.0227934,-1.0745434,0.6864616,-1.8732734
36199.6,0.0231504,-1.0744104,0.6866756,-1.8730604
36199.5,0.0261564,-1.0746064,0.6864486,-1.8732564
36299.6,0.024965,-1.074275,0.686711,-1.871295
36299.5,0.0239298,-1.0742298,0.6863372,-1.8716898
36299.5,0.0196593,-1.0751093,0.6863147,-1.8715993
36299.6,0.0192148,-1.0749348,0.6865372,-1.8714348
36399.6,0.016719,-1.074959,0.686511,-1.869649
36399.6,0.0192354,-1.0751854,0.6869226,-1.8693054
36399.6,0.0242713,-1.0749513,0.6866457,-1.8695013
36499.6,0.0254051,-1.0759551,0.6867169,-1.8677251
36499.7,0.0194057,-1.0756157,0.6869143,-1.8675157
36499.6,0.0185284,-1.0755584,0.6868136,-1.8676884
36599.7,0.020344,-1.076214,0.687229,-1.865574
36599.6,0.0180478,-1.0764978,0.6866792,-1.8658178
36599.6,0.0284556,-1.0765456,0.6866434,-1.8658056
36699.7,0.0167563,-1.0766863,0.6871887,-1.8637863
36699.7,0.0185987,-1.0765787,0.6869833,-1.8635587
36699.6,0.0187574,-1.0773774,0.6870826,-1.8641874
36699.7,0.0238894,-1.0765394,0.6871396,-1.8636594
36799.5,0.0228261,-1.0773361,0.6871839,-1.8618761
36799.6,0.0287416,-1.0773216,0.6874534,-1.8616216
36799.5,0.0219635,-1.0774935,0.6871835,-1.8618935
36899.6,0.0259216,-1.0769016,0.6876094,-1.8593716
36899.6,0.0233384,-1.0774884,0.6874316,-1.8597784
36899.5,0.0246806,-1.0772306,0.6874314,-1.8595106
36999.6,0.0276189,-1.0779189,0.6877161,-1.8577689
36999.6,0.0261165,-1.0779065,0.6876595,-1.8576465
36999.6,0.0204849,-1.0783349,0.6874491,-1.8578249
36999.6,0.0189268,-1.0785868,0.6877132,-1.8577668
37099.5,0.0267351,-1.0787851,0.6876939,-1.8559051
37099.6,0.0193468,-1.0784268,0.6878532,-1.8559468
37099.6,0.0264738,-1.0783938,0.6878362,-1.8557538
37199.6,0.0184513,-1.0792713,0.6877807,-1.8537913
37199.6,0.0265163,-1.0784263,0.6877757,-1.8536463
37199.6,0.0265264,-1.0786564,0.6879816,-1.8534664
37299.7,0.0251814,-1.0792914,0.6884196,-1.8514514
37299.6,0.0251931,-1.0796831,0.6881589,-1.8518231
37299.6,0.0245336,-1.0784336,0.6880554,-1.8518036
37399.7,0.0256554,-1.0798054,0.6885516,-1.8494854
37399.6,0.0197237,-1.0795237,0.6883283,-1.8497437
37399.6,0.0222461,-1.0801961,0.6881199,-1.8500561
37399.7,0.0242753,-1.0793053,0.6885247,-1.8496753
37499.6,0.0200138,-1.0806338,0.6877062,-1.8486338
37499.6,0.0231635,-1.0804135,0.6880545,-1.8481135
37499.6,0.0294922,-1.0797022,0.6885368,-1.8475622
37599.5,0.0286489,-1.0798689,0.6886061,-1.8457989
37599.5,0.023531,-1.080071,0.688634,-1.845771
37599.6,0.0201303,-1.0801603,0.6890217,-1.8452303
37699.5,0.0220087,-1.0810087,0.6888703,-1.8435387
37699.6,0.0303589,-1.0804989,0.6891591,-1.8435089
37699.5,0.0267302,-1.0806802,0.6889688,-1.8435302
37699.6,0.0277222,-1.0803422,0.6892058,-1.8435222
37799.6,0.0245616,-1.0817616,0.6891414,-1.8415516
37799.6,0.0223092,-1.0809992,0.6891268,-1.8416192
37799.5,0.019832,-1.081232,0.68907,-1.841732
37899.6,0.0227766,-1.0813066,0.6893254,-1.8391866
37899.6,0.0217866,-1.0807666,0.6893914,-1.8394066
37899.6,0.0241108,-1.0809208,0.6893252,-1.8392908
37999.6,0.0224991,-1.0813091,0.6896289,-1.8371591
37999.6,0.0288342,-1.0821342,0.6894648,-1.8372742
37999.6,0.0288442,-1.0820342,0.6897228,-1.8374342
38099.6,0.0295283,-1.0827083,0.6901137,-1.8351583
38099.6,0.0254507,-1.0818407,0.6901463,-1.8350407
38099.7,0.022225,-1.082005,0.690242,-1.834685
38099.6,0.0238783,-1.0824383,0.6899327,-1.8350583
38199.6,0.0280606,-1.0825706,0.6901724,-1.8329106
38199.6,0.0269417,-1.0819617,0.6901143,-1.8331717
38199.7,0.0193809,-1.0821209,0.6907111,-1.8327909
38299.6,0.0193982,-1.0835382,0.6902188,-1.8310782
38299.6,0.0248479,-1.0829479,0.6902121,-1.8313879
38299.6,0.0226758,-1.0827858,0.6903822,-1.8308158
38399.5,0.0228189,-1.0825189,0.6905931,-1.8286089
38399.5,0.0207578,-1.0824278,0.6907222,-1.8286278
38399.5,0.0284079,-1.0825979,0.6908471,-1.8285379
38399.6,0.0258955,-1.0827855,0.6911335,-1.8284055
38499.6,0.0239016,-1.0829216,0.6915184,-1.8263116
38499.6,0.0197771,-1.0829771,0.6915809,-1.8262371
38499.6,0.0273892,-1.0826392,0.6914108,-1.8261692
38599.6,0.0249597,-1.0835297,0.6916813,-1.8241197
38599.6,0.0300808,-1.0834108,0.6913872,-1.8243708
38599.5,0.0288567,-1.0834067,0.6912983,-1.8244167
38699.6,0.0280201,-1.0842101,0.6918069,-1.8220401
38699.6,0.0237284,-1.0840484,0.6919096,-1.8218984
38699.6,0.0286587,-1.0835987,0.6919143,-1.8222387
38799.6,0.0299208,-1.0843108,0.6920402,-1.8199808
38799.6,0.0296261,-1.0839861,0.6920389,-1.8199561
38799.6,0.0300302,-1.0838802,0.6920238,-1.8197102
38799.6,0.0189839,-1.0838039,0.6924251,-1.8193639
38899.7,0.0298229,-1.0839129,0.6926571,-1.8172629
38899.6,0.0292622,-1.0843022,0.6926438,-1.8176122
38899.6,0.0216613,-1.0843513,0.6926707,-1.8175513
38999.7,0.0284081,-1.0841981,0.6926879,-1.8151281
38999.6,0.0283062,-1.0848062,0.6928618,-1.8153062
38999.7,0.0270317,-1.0843017,0.6926663,-1.8153817
39099.7,0.0214859,-1.0843159,0.6933071,-1.8127759
39099.7,0.0248082,-1.0843082,0.6936038,-1.8125482
39099.7,0.0249585,-1.0846985,0.6932655,-1.8129485
39099.6,0.0209123,-1.0859023,0.6930757,-1.8130723
39199.5,0.0197329,-1.0849129,0.6934921,-1.8104629
39199.5,0.0233583,-1.0852283,0.6934927,-1.8105383
39199.5,0.025915,-1.084945,0.69356,-1.810565
39299.5,0.0276921,-1.0850921,0.6938869,-1.8081021
39299.5,0.0210163,-1.0852363,0.6940617,-1.8081463
39299.5,0.0252504,-1.0853104,0.6938646,-1.8084404
39399.5,0.0228206,-1.0859206,0.6941334,-1.8063906
39399.5,0.0198349,-1.0853849,0.6943581,-1.8057549
39399.6,0.0254203,-1.0852303,0.6943667,-1.8060103
39499.6,0.0296812,-1.0859112,0.6945318,-1.8040312
39499.6,0.0209498,-1.0859198,0.6946632,-1.8035198
39499.5,0.024767,-1.085587,0.694593,-1.803777
39499.6,0.0277199,-1.0860099,0.6946541,-1.8035499
39599.6,0.0284966,-1.0862666,0.6951094,-1.8014166
39599.6,0.0307677,-1.0863777,0.6948263,-1.8013877
39599.6,0.0309294,-1.0859694,0.6951586,-1.8012494
39699.6,0.0239929,-1.0861629,0.6956021,-1.7987929
39699.6,0.0307017,-1.0862917,0.6953123,-1.7990517
39699.6,0.0285299,-1.0864299,0.6954051,-1.7992299
39799.7,0.0201195,-1.0857095,0.6959625,-1.7962595
39799.7,0.0219019,-1.0855719,0.6960931,-1.7965519
39799.7,0.032736,-1.085506,0.69612,-1.796576
39899.5,0.0194775,-1.0863075,0.6963315,-1.7944175
39899.5,0.0230677,-1.0863677,0.6963723,-1.7942477
39899.5,0.0263106,-1.0859506,0.6963254,-1.7942406
39899.5,0.0294968,-1.0860268,0.6964122,-1.7941068
39999.5,0.0305754,-1.0863754,0.6969126,-1.7914254
39999.5,0.0230289,-1.0864789,0.6968501,-1.7915089
39999.5,0.0257455,-1.0860455,0.6968635,-1.7918355
40099.5,0.0257109,-1.0869509,0.6972051,-1.7893209
40099.6,0.0222149,-1.0867649,0.6972721,-1.7895849
40099.6,0.0311298,-1.0855198,0.6974182,-1.7890898
40199.6,0.0296068,-1.0867068,0.6978782,-1.7871168
40199.5,0.0315006,-1.0873006,0.6974954,-1.7871906
40199.5,0.0216491,-1.0863591,0.6976159,-1.7872591
40199.5,0.0248359,-1.0873159,0.6973531,-1.7874259
40299.6,0.0260451,-1.0865751,0.6983779,-1.7846951
40299.6,0.029989,-1.087079,0.698311,-1.784459
40299.5,0.0267787,-1.0869987,0.6979503,-1.7851187
40399.6,0.0276039,-1.0876139,0.6984451,-1.7824439
40399.6,0.0309398,-1.0870998,0.6985602,-1.7822098
40399.6,0.0216097,-1.0864497,0.6987573,-1.7821097
40499.6,0.0337261,-1.0870761,0.6989769,-1.7798661
40499.6,0.029524,-1.087724,0.69908,-1.779674
40499.6,0.0230009,-1.0867909,0.6991631,-1.7796309
40599.7,0.0237243,-1.0864143,0.6994837,-1.7769743
40599.7,0.0221759,-1.0874059,0.6995891,-1.7772559
40599.7,0.0224117,-1.0866017,0.6996533,-1.7769217
40599.7,0.0232839,-1.0871639,0.6995731,-1.7771939
40699.6,0.030917,-1.087797,0.70039,-1.774287
40699.5,0.0211862,-1.0875062,0.7002798,-1.7746062
40699.5,0.0275383,-1.0871083,0.7001347,-1.7743283
40799.6,0.0230969,-1.0878869,0.7007391,-1.7719569
40799.5,0.0244957,-1.0878157,0.7005353,-1.7722457
40799.5,0.0330035,-1.0882935,0.7002485,-1.7723335
40899.5,0.0240288,-1.0873888,0.7009892,-1.7700588
40899.6,0.0254186,-1.0873286,0.7011604,-1.7696386
40899.5,0.0283015,-1.0877815,0.7008885,-1.7697315
40999.5,0.0284272,-1.0885172,0.7014658,-1.7673572
40999.5,0.0288584,-1.0884184,0.7011976,-1.7672384
40999.4,0.024317,-1.088297,0.70121,-1.767997
40999.4,0.0227344,-1.0887444,0.7009226,-1.7677444
41099.6,0.0223518,-1.0879018,0.7021472,-1.7646818
41099.5,0.0282667,-1.0875367,0.7016273,-1.7648467
41099.6,0.0336711,-1.0881111,0.7019749,-1.7647511
41199.6,0.0271988,-1.0874488,0.7024862,-1.7619988
41199.6,0.0270987,-1.0877187,0.7023713,-1.7621187
41199.6,0.0255788,-1.0875788,0.7025322,-1.7623788
41299.6,0.0272556,-1.0883756,0.7028984,-1.7598856
41299.6,0.0276048,-1.0883348,0.7028832,-1.7598248
41299.6,0.0267534,-1.0877234,0.7029716,-1.7597934
41299.6,0.0296379,-1.0879079,0.7027541,-1.7598279
41399.7,0.0337916,-1.0883616,0.7038824,-1.7571116
41399.7,0.0229649,-1.0876649,0.7038981,-1.7568549
41399.6,0.0330797,-1.0881397,0.7034253,-1.7572497
41499.5,0.0229939,-1.0873839,0.7041891,-1.7541339
41499.4,0.0305033,-1.0871733,0.7041047,-1.7544133
41499.5,0.0273753,-1.0869453,0.7040307,-1.7544953
41599.4,0.0333251,-1.0889551,0.7040809,-1.7525551
41599.4,0.0322232,-1.0883932,0.7041268,-1.7524132
41599.4,0.03331,-1.08913,0.704455,-1.75234
41699.5,0.0230504,-1.0877704,0.7050436,-1.7493304
41699.5,0.0250453,-1.0880853,0.7048757,-1.7497253
41699.5,0.0268653,-1.0869653,0.7053847,-1.7490353
41699.5,0.0249967,-1.0874467,0.7051243,-1.7496267
41799.5,0.0298775,-1.0882375,0.7058085,-1.7467075
41799.6,0.026461,-1.087791,0.705967,-1.746691
41799.6,0.0342082,-1.0878982,0.7058358,-1.7468582
41899.6,0.0312187,-1.0876287,0.7061193,-1.7441587
41899.6,0.0258221,-1.0884221,0.7062369,-1.7438921
41899.6,0.0325164,-1.0879464,0.7060596,-1.7442764
41999.6,0.0334978,-1.0883078,0.7066882,-1.7413678
41999.6,0.0247565,-1.0882165,0.7065135,-1.7416565
41999.6,0.0294369,-1.0882869,0.7068791,-1.7417269
42099.6,0.0242668,-1.0883668,0.7072372,-1.7387368
42099.6,0.0226082,-1.0886882,0.7069468,-1.7392482
42099.6,0.0250203,-1.0886003,0.7072197,-1.7386803
42099.6,0.0266941,-1.0886341,0.7072569,-1.7388341
42199.6,0.027104,-1.088674,0.707634,-1.736694
42199.7,0.0232115,-1.0878315,0.7080265,-1.7362515
42199.6,0.0252778,-1.0884678,0.7077122,-1.7363178
42299.5,0.0314686,-1.0886286,0.7087394,-1.7330686
42299.5,0.0221595,-1.0882295,0.7087375,-1.7333195
42299.5,0.024104,-1.088414,0.708301,-1.733724
42399.5,0.0340813,-1.0885113,0.7089787,-1.7305613
42399.5,0.0310345,-1.0879445,0.7089835,-1.7309045
42399.5,0.0290395,-1.0890195,0.7088695,-1.7310495
42399.5,0.0334034,-1.0877334,0.7089406,-1.7312334
42499.6,0.0314282,-1.0872682,0.7097808,-1.7278882
42499.6,0.0325418,-1.0882318,0.7095692,-1.7282618
42499.5,0.0333419,-1.0873419,0.7094991,-1.7282219
42599.5,0.0285795,-1.0886595,0.7098345,-1.7253795
42599.6,0.0331479,-1.0880479,0.7101231,-1.7254179
42599.6,0.0311759,-1.0881159,0.7101821,-1.7257359
42699.6,0.0258987,-1.0884087,0.7107283,-1.7230787
42699.6,0.0230011,-1.0879611,0.7108509,-1.7226611
42699.6,0.0321835,-1.0880935,0.7104635,-1.7231435
42799.6,0.0313314,-1.0879014,0.7110436,-1.7201714
42799.5,0.02963,-1.08854,0.71095,-1.72051
42799.6,0.0235108,-1.0884708,0.7111852,-1.7201308
42799.6,0.0347732,-1.0884932,0.7112028,-1.7203832
42899.6,0.0354026,-1.0889526,0.7117344,-1.7179726
42899.6,0.0287085,-1.0883085,0.7118775,-1.7174685
42899.6,0.0351202,-1.0879702,0.7119198,-1.7173602
42999.4,0.023936,-1.088966,0.712373,-1.714646
42999.4,0.0280097,-1.0882097,0.7123383,-1.7144797
42999.4,0.0290421,-1.0881121,0.7122539,-1.7147221
43099.5,0.0251875,-1.0888475,0.7131955,-1.7117975
43099.5,0.0299616,-1.0878416,0.7133274,-1.7119316
43099.5,0.0278403,-1.0880003,0.7130107,-1.7125503
43099.5,0.0333769,-1.0881469,0.7131361,-1.7118369
43199.5,0.0329558,-1.0869658,0.7136622,-1.7088358
43199.5,0.032621,-1.087761,0.713896,-1.709061
43199.5,0.0281939,-1.0879939,0.7137451,-1.7091339
43299.5,0.0324666,-1.0893366,0.7143494,-1.7064266
43299.5,0.0237984,-1.0875684,0.7143916,-1.7063784
43299.6,0.0269653,-1.0877253,0.7146847,-1.7064753
43399.5,0.030927,-1.088337,0.714819,-1.703637
43399.6,0.0298195,-1.0882795,0.7150255,-1.7033395
43399.6,0.0250702,-1.0886202,0.7149818,-1.7038702
43499.6,0.0367584,-1.0879884,0.7155356,-1.7011984
43499.5,0.0245491,-1.0883391,0.7153959,-1.7010991
43499.6,0.0255027,-1.0875727,0.7155813,-1.7007427
43499.6,0.0335457,-1.0890057,0.7155033,-1.7011357
43599.6,0.0288274,-1.0876274,0.7160556,-1.6981274
43599.6,0.0265494,-1.0873294,0.7166316,-1.6982294
43599.6,0.0254861,-1.0876961,0.7160529,-1.6980061
43699.7,0.0271464,-1.0876964,0.7171756,-1.6951264
43699.6,0.023921,-1.088381,0.716882,-1.694811
43699.6,0.028656,-1.088616,0.716814,-1.695306
43799.5,0.0338162,-1.0878862,0.7176008,-1.6923862
43799.4,0.0345591,-1.0878891,0.7172469,-1.6926091
43799.4,0.0289548,-1.0869648,0.7172012,-1.6926948
43899.4,0.0356776,-1.0880076,0.7180134,-1.6897176
43899.5,0.0320406,-1.0878606,0.7183964,-1.6892406
43899.5,0.0334916,-1.0877116,0.7181494,-1.6895416
43899.5,0.0324906,-1.0875206,0.7181944,-1.6893906
43999.5,0.0325671,-1.0880671,0.7189699,-1.6869571
43999.5,0.0316108,-1.0883608,0.7188272,-1.6872208
43999.5,0.0350866,-1.0875766,0.7188064,-1.6869866
44099.5,0.0357287,-1.0878887,0.7195763,-1.6837787
44099.5,0.0348098,-1.0882598,0.7192002,-1.6840098
44099.5,0.0340868,-1.0888468,0.7194772,-1.6843268
44199.4,0.0345431,-1.0878731,0.7196299,-1.6815931
44199.5,0.0260613,-1.0879113,0.7203287,-1.6809613
44199.5,0.0253619,-1.0872319,0.7201751,-1.6812719
44299.6,0.0249678,-1.0875578,0.7208742,-1.6780478
44299.6,0.0322106,-1.0871606,0.7207174,-1.6779406
44299.6,0.0269851,-1.0876851,0.7207479,-1.6782451
44299.6,0.0305802,-1.0874802,0.7206008,-1.6782102
44399.6,0.0323145,-1.0870445,0.7213195,-1.6756045
44399.6,0.0298725,-1.0876325,0.7212865,-1.6756325
44399.6,0.0273465,-1.0869865,0.7213555,-1.6753165
44499.6,0.0344792,-1.0874892,0.7219428,-1.6718992
44499.6,0.0368618,-1.0879118,0.7219662,-1.6722018
44499.6,0.035844,-1.087564,0.722134,-1.672074
44599.5,0.0288084,-1.0872584,0.7228776,-1.6693884
44599.5,0.0321144,-1.0873244,0.7228616,-1.6695244
44599.4,0.03363,-1.08744,0.722715,-1.66949
44599.5,0.0357757,-1.0873157,0.7229463,-1.6697157
44699.5,0.0314272,-1.0863772,0.7235948,-1.6661372
44699.5,0.0242293,-1.0872893,0.7234467,-1.6665193
44699.5,0.0322907,-1.0874707,0.7233543,-1.6666307
44799.5,0.0348127,-1.0862027,0.7242603,-1.6635927
44799.5,0.0288573,-1.0858273,0.7240307,-1.6639873
44799.5,0.0266358,-1.0873458,0.7240732,-1.6637958
44899.5,0.0259687,-1.0867387,0.7247593,-1.6604687
44899.5,0.0349678,-1.0867578,0.7248072,-1.6605378
44899.5,0.0328713,-1.0877413,0.7248867,-1.6603813
44899.5,0.038903,-1.086913,0.725015,-1.660193
